product_id,variant_id,status,title,variant,sku,old_price,final_price,changed
9920612368632,48966769279224,ACTIVE,5.60 ct DEW Blue Moissanite Solitaire Ring Sparkling Gift for Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00828,5600.00,6799.99,Yes
9920612368632,48966769311992,ACTIVE,5.60 ct DEW Blue Moissanite Solitaire Ring Sparkling Gift for Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,5600.00,6799.99,Yes
9920612368632,48966769344760,ACTIVE,5.60 ct DEW Blue Moissanite Solitaire Ring Sparkling Gift for Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,5600.00,6799.99,Yes
9920612368632,48966769377528,ACTIVE,5.60 ct DEW Blue Moissanite Solitaire Ring Sparkling Gift for Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,5600.00,6799.99,Yes
9920612368632,48966769410296,ACTIVE,5.60 ct DEW Blue Moissanite Solitaire Ring Sparkling Gift for Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,5600.00,6799.99,Yes
9920612368632,48966769443064,ACTIVE,5.60 ct DEW Blue Moissanite Solitaire Ring Sparkling Gift for Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,5600.00,6799.99,Yes
9920612401400,48966769508600,ACTIVE,3.08 ct DEW Emerald Cut Moissanite Ring Gift for Her Wedding or Birthday 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00827,4200.00,5099.99,Yes
9920612401400,48966769541368,ACTIVE,3.08 ct DEW Emerald Cut Moissanite Ring Gift for Her Wedding or Birthday 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 5,,4200.00,5099.99,Yes
9920612401400,48966769574136,ACTIVE,3.08 ct DEW Emerald Cut Moissanite Ring Gift for Her Wedding or Birthday 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 6,,4200.00,5099.99,Yes
9920612401400,48966769606904,ACTIVE,3.08 ct DEW Emerald Cut Moissanite Ring Gift for Her Wedding or Birthday 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 8,,4200.00,5099.99,Yes
9920612401400,48966769639672,ACTIVE,3.08 ct DEW Emerald Cut Moissanite Ring Gift for Her Wedding or Birthday 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 9,,4200.00,5099.99,Yes
9920612401400,48966769672440,ACTIVE,3.08 ct DEW Emerald Cut Moissanite Ring Gift for Her Wedding or Birthday 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 10,,4200.00,5099.99,Yes
9920612466936,48966771081464,ACTIVE,21.70 ct DEW Champagne Moissanite Ring Festive Gift for Her Statement Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00826,20300.00,20300.00,No (reverted)
9920612466936,48966771114232,ACTIVE,21.70 ct DEW Champagne Moissanite Ring Festive Gift for Her Statement Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 5,,20300.00,20300.00,No (reverted)
9920612466936,48966771147000,ACTIVE,21.70 ct DEW Champagne Moissanite Ring Festive Gift for Her Statement Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 6,,20300.00,20300.00,No (reverted)
9920612466936,48966771179768,ACTIVE,21.70 ct DEW Champagne Moissanite Ring Festive Gift for Her Statement Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 8,,20300.00,20300.00,No (reverted)
9920612466936,48966771212536,ACTIVE,21.70 ct DEW Champagne Moissanite Ring Festive Gift for Her Statement Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 9,,20300.00,20300.00,No (reverted)
9920612466936,48966771245304,ACTIVE,21.70 ct DEW Champagne Moissanite Ring Festive Gift for Her Statement Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 10,,20300.00,20300.00,No (reverted)
9920612532472,48966771671288,ACTIVE,24.80 ct DEW Emerald Cut Blue Moissanite Ring Grand Gift for Anniversary 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00825,17500.00,17500.00,No (reverted)
9920612532472,48966771704056,ACTIVE,24.80 ct DEW Emerald Cut Blue Moissanite Ring Grand Gift for Anniversary 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 5,,17500.00,17500.00,No (reverted)
9920612532472,48966771736824,ACTIVE,24.80 ct DEW Emerald Cut Blue Moissanite Ring Grand Gift for Anniversary 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 6,,17500.00,17500.00,No (reverted)
9920612532472,48966771769592,ACTIVE,24.80 ct DEW Emerald Cut Blue Moissanite Ring Grand Gift for Anniversary 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 8,,17500.00,17500.00,No (reverted)
9920612532472,48966771802360,ACTIVE,24.80 ct DEW Emerald Cut Blue Moissanite Ring Grand Gift for Anniversary 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 9,,17500.00,17500.00,No (reverted)
9920612532472,48966771835128,ACTIVE,24.80 ct DEW Emerald Cut Blue Moissanite Ring Grand Gift for Anniversary 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 10,,17500.00,17500.00,No (reverted)
9920612598008,48966772261112,ACTIVE,4.40 ct DEW Blue Moissanite Ring July Birthday Gift for Her Sparkling Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00824,4900.00,5899.99,Yes
9920612598008,48966772293880,ACTIVE,4.40 ct DEW Blue Moissanite Ring July Birthday Gift for Her Sparkling Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 5,,4900.00,5899.99,Yes
9920612598008,48966772326648,ACTIVE,4.40 ct DEW Blue Moissanite Ring July Birthday Gift for Her Sparkling Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 6,,4900.00,5899.99,Yes
9920612598008,48966772359416,ACTIVE,4.40 ct DEW Blue Moissanite Ring July Birthday Gift for Her Sparkling Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 8,,4900.00,5899.99,Yes
9920612598008,48966772392184,ACTIVE,4.40 ct DEW Blue Moissanite Ring July Birthday Gift for Her Sparkling Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 9,,4900.00,5899.99,Yes
9920612598008,48966772424952,ACTIVE,4.40 ct DEW Blue Moissanite Ring July Birthday Gift for Her Sparkling Look 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 10,,4900.00,5899.99,Yes
9920612630776,48966772457720,ACTIVE,6.10 ct DEW Solitaire Moissanite Ring Engagement Gift Sparkle for Women 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00823,5600.00,6799.99,Yes
9920612630776,48966772490488,ACTIVE,6.10 ct DEW Solitaire Moissanite Ring Engagement Gift Sparkle for Women 18K Gold Plated,18K Gold Plated Vermeil / 5,,5600.00,6799.99,Yes
9920612630776,48966772523256,ACTIVE,6.10 ct DEW Solitaire Moissanite Ring Engagement Gift Sparkle for Women 18K Gold Plated,18K Gold Plated Vermeil / 6,,5600.00,6799.99,Yes
9920612630776,48966772556024,ACTIVE,6.10 ct DEW Solitaire Moissanite Ring Engagement Gift Sparkle for Women 18K Gold Plated,18K Gold Plated Vermeil / 8,,5600.00,6799.99,Yes
9920612630776,48966772588792,ACTIVE,6.10 ct DEW Solitaire Moissanite Ring Engagement Gift Sparkle for Women 18K Gold Plated,18K Gold Plated Vermeil / 9,,5600.00,6799.99,Yes
9920612630776,48966772621560,ACTIVE,6.10 ct DEW Solitaire Moissanite Ring Engagement Gift Sparkle for Women 18K Gold Plated,18K Gold Plated Vermeil / 10,,5600.00,6799.99,Yes
9920612696312,48966773047544,ACTIVE,11.55 ct DEW Blue Moissanite Ring Eye-Catching Gift for Wife or Sister 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00822,7700.00,7700.00,No (reverted)
9920612696312,48966773080312,ACTIVE,11.55 ct DEW Blue Moissanite Ring Eye-Catching Gift for Wife or Sister 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 5,,7700.00,7700.00,No (reverted)
9920612696312,48966773113080,ACTIVE,11.55 ct DEW Blue Moissanite Ring Eye-Catching Gift for Wife or Sister 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 6,,7700.00,7700.00,No (reverted)
9920612696312,48966773145848,ACTIVE,11.55 ct DEW Blue Moissanite Ring Eye-Catching Gift for Wife or Sister 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 8,,7700.00,7700.00,No (reverted)
9920612696312,48966773178616,ACTIVE,11.55 ct DEW Blue Moissanite Ring Eye-Catching Gift for Wife or Sister 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 9,,7700.00,7700.00,No (reverted)
9920612696312,48966773211384,ACTIVE,11.55 ct DEW Blue Moissanite Ring Eye-Catching Gift for Wife or Sister 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 10,,7700.00,7700.00,No (reverted)
9920612794616,48966774030584,ACTIVE,27.30 ct DEW Unique Moissanite Ring in Big & Bold Gift for Special Day 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00821,25200.00,25200.00,No (reverted)
9920612794616,48966774063352,ACTIVE,27.30 ct DEW Unique Moissanite Ring in Big & Bold Gift for Special Day 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 5,,25200.00,25200.00,No (reverted)
9920612794616,48966774096120,ACTIVE,27.30 ct DEW Unique Moissanite Ring in Big & Bold Gift for Special Day 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 6,,25200.00,25200.00,No (reverted)
9920612794616,48966774128888,ACTIVE,27.30 ct DEW Unique Moissanite Ring in Big & Bold Gift for Special Day 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 8,,25200.00,25200.00,No (reverted)
9920612794616,48966774161656,ACTIVE,27.30 ct DEW Unique Moissanite Ring in Big & Bold Gift for Special Day 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 9,,25200.00,25200.00,No (reverted)
9920612794616,48966774194424,ACTIVE,27.30 ct DEW Unique Moissanite Ring in Big & Bold Gift for Special Day 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 10,,25200.00,25200.00,No (reverted)
9920612860152,48966774620408,ACTIVE,25.70 ct DEW Bold Moissanite Statement Ring Rare Luxury Gift for Her 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00820,30800.00,30800.00,No (reverted)
9920612860152,48966774653176,ACTIVE,25.70 ct DEW Bold Moissanite Statement Ring Rare Luxury Gift for Her 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 5,,30800.00,30800.00,No (reverted)
9920612860152,48966774685944,ACTIVE,25.70 ct DEW Bold Moissanite Statement Ring Rare Luxury Gift for Her 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 6,,30800.00,30800.00,No (reverted)
9920612860152,48966774718712,ACTIVE,25.70 ct DEW Bold Moissanite Statement Ring Rare Luxury Gift for Her 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 8,,30800.00,30800.00,No (reverted)
9920612860152,48966774751480,ACTIVE,25.70 ct DEW Bold Moissanite Statement Ring Rare Luxury Gift for Her 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 9,,30800.00,30800.00,No (reverted)
9920612860152,48966774784248,ACTIVE,25.70 ct DEW Bold Moissanite Statement Ring Rare Luxury Gift for Her 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 10,,30800.00,30800.00,No (reverted)
9920612925688,48966775210232,ACTIVE,2.60 ct DEW Moissanite Ring in Great Shine Birthday Gift for Women 18K Gold Plated Verm 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00819,4200.00,5099.99,Yes
9920612925688,48966775243000,ACTIVE,2.60 ct DEW Moissanite Ring in Great Shine Birthday Gift for Women 18K Gold Plated Verm 18K Gold Plated,18K Gold Plated Vermeil / 5,,4200.00,5099.99,Yes
9920612925688,48966775275768,ACTIVE,2.60 ct DEW Moissanite Ring in Great Shine Birthday Gift for Women 18K Gold Plated Verm 18K Gold Plated,18K Gold Plated Vermeil / 6,,4200.00,5099.99,Yes
9920612925688,48966775308536,ACTIVE,2.60 ct DEW Moissanite Ring in Great Shine Birthday Gift for Women 18K Gold Plated Verm 18K Gold Plated,18K Gold Plated Vermeil / 8,,4200.00,5099.99,Yes
9920612925688,48966775341304,ACTIVE,2.60 ct DEW Moissanite Ring in Great Shine Birthday Gift for Women 18K Gold Plated Verm 18K Gold Plated,18K Gold Plated Vermeil / 9,,4200.00,5099.99,Yes
9920612925688,48966775374072,ACTIVE,2.60 ct DEW Moissanite Ring in Great Shine Birthday Gift for Women 18K Gold Plated Verm 18K Gold Plated,18K Gold Plated Vermeil / 10,,4200.00,5099.99,Yes
9920612991224,48966775800056,ACTIVE,7.30 ct DEW Emerald Cut Moissanite Ring Bridal Anniversary Gift for Her 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00818,7000.00,7000.00,No (reverted)
9920612991224,48966775832824,ACTIVE,7.30 ct DEW Emerald Cut Moissanite Ring Bridal Anniversary Gift for Her 18K Gold Plated,18K Gold Plated Vermeil / 5,,7000.00,7000.00,No (reverted)
9920612991224,48966775865592,ACTIVE,7.30 ct DEW Emerald Cut Moissanite Ring Bridal Anniversary Gift for Her 18K Gold Plated,18K Gold Plated Vermeil / 6,,7000.00,7000.00,No (reverted)
9920612991224,48966775898360,ACTIVE,7.30 ct DEW Emerald Cut Moissanite Ring Bridal Anniversary Gift for Her 18K Gold Plated,18K Gold Plated Vermeil / 8,,7000.00,7000.00,No (reverted)
9920612991224,48966775931128,ACTIVE,7.30 ct DEW Emerald Cut Moissanite Ring Bridal Anniversary Gift for Her 18K Gold Plated,18K Gold Plated Vermeil / 9,,7000.00,7000.00,No (reverted)
9920612991224,48966775963896,ACTIVE,7.30 ct DEW Emerald Cut Moissanite Ring Bridal Anniversary Gift for Her 18K Gold Plated,18K Gold Plated Vermeil / 10,,7000.00,7000.00,No (reverted)
9920613056760,48966776389880,ACTIVE,1 ct DEW Moissanite Solitaire Ring Minimalist Gift for Girlfriend Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00817,3500.00,4199.99,Yes
9920613056760,48966776422648,ACTIVE,1 ct DEW Moissanite Solitaire Ring Minimalist Gift for Girlfriend Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 5,,3500.00,4199.99,Yes
9920613056760,48966776455416,ACTIVE,1 ct DEW Moissanite Solitaire Ring Minimalist Gift for Girlfriend Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 6,,3500.00,4199.99,Yes
9920613056760,48966776488184,ACTIVE,1 ct DEW Moissanite Solitaire Ring Minimalist Gift for Girlfriend Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 8,,3500.00,4199.99,Yes
9920613056760,48966776520952,ACTIVE,1 ct DEW Moissanite Solitaire Ring Minimalist Gift for Girlfriend Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 9,,3500.00,4199.99,Yes
9920613056760,48966776553720,ACTIVE,1 ct DEW Moissanite Solitaire Ring Minimalist Gift for Girlfriend Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 10,,3500.00,4199.99,Yes
9920613122296,48966776619256,ACTIVE,5.20 ct DEW Asscher Cut Moissanite Ring Wedding Gift for Wife Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00816,6300.00,6300.00,No (reverted)
9920613122296,48966776652024,ACTIVE,5.20 ct DEW Asscher Cut Moissanite Ring Wedding Gift for Wife Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,6300.00,6300.00,No (reverted)
9920613122296,48966776684792,ACTIVE,5.20 ct DEW Asscher Cut Moissanite Ring Wedding Gift for Wife Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,6300.00,6300.00,No (reverted)
9920613122296,48966776717560,ACTIVE,5.20 ct DEW Asscher Cut Moissanite Ring Wedding Gift for Wife Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,6300.00,6300.00,No (reverted)
9920613122296,48966776750328,ACTIVE,5.20 ct DEW Asscher Cut Moissanite Ring Wedding Gift for Wife Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,6300.00,6300.00,No (reverted)
9920613122296,48966776783096,ACTIVE,5.20 ct DEW Asscher Cut Moissanite Ring Wedding Gift for Wife Anniversary 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,6300.00,6300.00,No (reverted)
9920613187832,48966778224888,ACTIVE,4.60 ct DEW Statement Moissanite Ring Party Wear Jewellery Gift for Her 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00815,4900.00,5899.99,Yes
9920613187832,48966778257656,ACTIVE,4.60 ct DEW Statement Moissanite Ring Party Wear Jewellery Gift for Her 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 5,,4900.00,5899.99,Yes
9920613187832,48966778290424,ACTIVE,4.60 ct DEW Statement Moissanite Ring Party Wear Jewellery Gift for Her 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 6,,4900.00,5899.99,Yes
9920613187832,48966778323192,ACTIVE,4.60 ct DEW Statement Moissanite Ring Party Wear Jewellery Gift for Her 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 8,,4900.00,5899.99,Yes
9920613187832,48966778355960,ACTIVE,4.60 ct DEW Statement Moissanite Ring Party Wear Jewellery Gift for Her 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 9,,4900.00,5899.99,Yes
9920613187832,48966778388728,ACTIVE,4.60 ct DEW Statement Moissanite Ring Party Wear Jewellery Gift for Her 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 10,,4900.00,5899.99,Yes
9920613220600,48966778421496,ACTIVE,6.50 ct DEW Pink Moissanite Solitaire Ring Luxury Gift for Women Birthday 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00814,24500.00,24500.00,No (reverted)
9920613220600,48966778454264,ACTIVE,6.50 ct DEW Pink Moissanite Solitaire Ring Luxury Gift for Women Birthday 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,24500.00,24500.00,No (reverted)
9920613220600,48966778487032,ACTIVE,6.50 ct DEW Pink Moissanite Solitaire Ring Luxury Gift for Women Birthday 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,24500.00,24500.00,No (reverted)
9920613220600,48966778519800,ACTIVE,6.50 ct DEW Pink Moissanite Solitaire Ring Luxury Gift for Women Birthday 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,24500.00,24500.00,No (reverted)
9920613220600,48966778552568,ACTIVE,6.50 ct DEW Pink Moissanite Solitaire Ring Luxury Gift for Women Birthday 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,24500.00,24500.00,No (reverted)
9920613220600,48966778585336,ACTIVE,6.50 ct DEW Pink Moissanite Solitaire Ring Luxury Gift for Women Birthday 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,24500.00,24500.00,No (reverted)
9920613318904,48966779535608,ACTIVE,3.60 ct DEW Solitaire Moissanite Ring Elegant Gift for Wife or Anniversary 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00813,4900.00,5899.99,Yes
9920613318904,48966779568376,ACTIVE,3.60 ct DEW Solitaire Moissanite Ring Elegant Gift for Wife or Anniversary 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 5,,4900.00,5899.99,Yes
9920613318904,48966779601144,ACTIVE,3.60 ct DEW Solitaire Moissanite Ring Elegant Gift for Wife or Anniversary 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 6,,4900.00,5899.99,Yes
9920613318904,48966779633912,ACTIVE,3.60 ct DEW Solitaire Moissanite Ring Elegant Gift for Wife or Anniversary 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 8,,4900.00,5899.99,Yes
9920613318904,48966779666680,ACTIVE,3.60 ct DEW Solitaire Moissanite Ring Elegant Gift for Wife or Anniversary 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 9,,4900.00,5899.99,Yes
9920613318904,48966779699448,ACTIVE,3.60 ct DEW Solitaire Moissanite Ring Elegant Gift for Wife or Anniversary 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 10,,4900.00,5899.99,Yes
9920613384440,48966779764984,ACTIVE,7.10 ct DEW Emerald Cut Moissanite Ring Wedding Gift for Her July Special 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00812,7000.00,7000.00,No (reverted)
9920613384440,48966779797752,ACTIVE,7.10 ct DEW Emerald Cut Moissanite Ring Wedding Gift for Her July Special 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,7000.00,7000.00,No (reverted)
9920613384440,48966779830520,ACTIVE,7.10 ct DEW Emerald Cut Moissanite Ring Wedding Gift for Her July Special 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,7000.00,7000.00,No (reverted)
9920613384440,48966779863288,ACTIVE,7.10 ct DEW Emerald Cut Moissanite Ring Wedding Gift for Her July Special 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,7000.00,7000.00,No (reverted)
9920613384440,48966779896056,ACTIVE,7.10 ct DEW Emerald Cut Moissanite Ring Wedding Gift for Her July Special 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,7000.00,7000.00,No (reverted)
9920613384440,48966779928824,ACTIVE,7.10 ct DEW Emerald Cut Moissanite Ring Wedding Gift for Her July Special 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,7000.00,7000.00,No (reverted)
9920613581048,48966780453112,ACTIVE,9.50 ct DEW Moissanite Solitaire Ring Shine & Luster Gift for Her Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00811,9100.00,9100.00,No (reverted)
9920613581048,48966780485880,ACTIVE,9.50 ct DEW Moissanite Solitaire Ring Shine & Luster Gift for Her Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 5,,9100.00,9100.00,No (reverted)
9920613581048,48966780518648,ACTIVE,9.50 ct DEW Moissanite Solitaire Ring Shine & Luster Gift for Her Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 6,,9100.00,9100.00,No (reverted)
9920613581048,48966780551416,ACTIVE,9.50 ct DEW Moissanite Solitaire Ring Shine & Luster Gift for Her Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 8,,9100.00,9100.00,No (reverted)
9920613581048,48966780584184,ACTIVE,9.50 ct DEW Moissanite Solitaire Ring Shine & Luster Gift for Her Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 9,,9100.00,9100.00,No (reverted)
9920613581048,48966780616952,ACTIVE,9.50 ct DEW Moissanite Solitaire Ring Shine & Luster Gift for Her Birthday 18K Gold Pla 18K Gold Plated,18K Gold Plated Vermeil / 10,,9100.00,9100.00,No (reverted)
9920613679352,48966781534456,ACTIVE,12.00 ct DEW Statement Moissanite Ring Anniversary Gift Elegant for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00810,12600.00,12600.00,No (reverted)
9920613679352,48966781567224,ACTIVE,12.00 ct DEW Statement Moissanite Ring Anniversary Gift Elegant for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,12600.00,12600.00,No (reverted)
9920613679352,48966781599992,ACTIVE,12.00 ct DEW Statement Moissanite Ring Anniversary Gift Elegant for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,12600.00,12600.00,No (reverted)
9920613679352,48966781632760,ACTIVE,12.00 ct DEW Statement Moissanite Ring Anniversary Gift Elegant for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,12600.00,12600.00,No (reverted)
9920613679352,48966781665528,ACTIVE,12.00 ct DEW Statement Moissanite Ring Anniversary Gift Elegant for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,12600.00,12600.00,No (reverted)
9920613679352,48966781698296,ACTIVE,12.00 ct DEW Statement Moissanite Ring Anniversary Gift Elegant for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,12600.00,12600.00,No (reverted)
9920613777656,48966782681336,ACTIVE,3.50 ct DEW Round Moissanite Solitaire Ring Bridal Wedding Gift for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00809,4200.00,5099.99,Yes
9920613777656,48966782714104,ACTIVE,3.50 ct DEW Round Moissanite Solitaire Ring Bridal Wedding Gift for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,4200.00,5099.99,Yes
9920613777656,48966782746872,ACTIVE,3.50 ct DEW Round Moissanite Solitaire Ring Bridal Wedding Gift for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,4200.00,5099.99,Yes
9920613777656,48966782779640,ACTIVE,3.50 ct DEW Round Moissanite Solitaire Ring Bridal Wedding Gift for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,4200.00,5099.99,Yes
9920613777656,48966782812408,ACTIVE,3.50 ct DEW Round Moissanite Solitaire Ring Bridal Wedding Gift for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,4200.00,5099.99,Yes
9920613777656,48966782845176,ACTIVE,3.50 ct DEW Round Moissanite Solitaire Ring Bridal Wedding Gift for Women 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,4200.00,5099.99,Yes
9920613875960,48966783631608,ACTIVE,4.90 ct DEW Princess Cut Moissanite Ring Engagement Birthday Gift for Her 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00808,5600.00,6799.99,Yes
9920613875960,48966783664376,ACTIVE,4.90 ct DEW Princess Cut Moissanite Ring Engagement Birthday Gift for Her 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 5,,5600.00,6799.99,Yes
9920613875960,48966783697144,ACTIVE,4.90 ct DEW Princess Cut Moissanite Ring Engagement Birthday Gift for Her 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 6,,5600.00,6799.99,Yes
9920613875960,48966783729912,ACTIVE,4.90 ct DEW Princess Cut Moissanite Ring Engagement Birthday Gift for Her 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 8,,5600.00,6799.99,Yes
9920613875960,48966783762680,ACTIVE,4.90 ct DEW Princess Cut Moissanite Ring Engagement Birthday Gift for Her 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 9,,5600.00,6799.99,Yes
9920613875960,48966783795448,ACTIVE,4.90 ct DEW Princess Cut Moissanite Ring Engagement Birthday Gift for Her 18K Gold Plat 18K Gold Plated,18K Gold Plated Vermeil / 10,,5600.00,6799.99,Yes
